primary_type,subtype,lat,lon,name,name:en,name:zh,amenity,leisure,shop
transport,parking,40.0732015,116.4046091,,,,parking,,
transport,parking,39.7566833,116.3252669,,,,parking,,
transport,parking,39.7500776,116.3277511,,,,parking,,
transport,parking,39.7555482,116.3201291,,,,parking,,
transport,parking,39.7551884,116.3207293,,,,parking,,
transport,parking,39.7543505,116.3208253,,,,parking,,
transport,parking,39.7540223,116.3194717,,,,parking,,
transport,parking,39.7534957,116.3187574,,,,parking,,
transport,parking,39.7530655,116.3178767,,,,parking,,
transport,parking,39.7531549,116.3217822,,,,parking,,
transport,parking,39.7524714,116.3218978,,,,parking,,
transport,parking,39.7464146,116.3256388,,,,parking,,
transport,parking,39.7373975,116.3258726,,,,parking,,
transport,parking,39.7359345,116.3257783,,,,parking,,
transport,parking,39.7318732,116.3260217,,,,parking,,
transport,parking,39.7309096,116.3255763,,,,parking,,
transport,parking,39.9523635,116.2781283,,,,parking,,
transport,parking,39.7484947,116.3255006,,,,parking,,
transport,parking,39.7625892,116.3248923,,,,parking,,
transport,parking,39.7623987,116.3285019,,,,parking,,
transport,parking,39.7636065,116.3279594,,,,parking,,
transport,parking,39.7637762,116.3257223,,,,parking,,
transport,parking,39.7478901,116.321975,,,,parking,,
transport,parking,39.7425487,116.3150103,,,,parking,,
transport,parking,39.742564,116.3157134,,,,parking,,
transport,parking,39.7430828,116.3154696,,,,parking,,
transport,parking,39.7433488,116.3142817,,,,parking,,
transport,parking,39.7442488,116.3155389,,,,parking,,
transport,parking,39.7428498,116.3141047,,,,parking,,
transport,parking,39.742927,116.3128591,,,,parking,,
transport,parking,40.0022047,116.467624,,,,parking,,
transport,parking,39.7521676,116.3104361,,,,parking,,
transport,parking,39.9969822,116.3522311,车队,,,parking,,
transport,parking,39.9987154,116.3553482,地下停车场,,,parking,,
transport,parking,39.9670683,116.2968525,,,,parking,,
transport,parking,39.9860276,116.410886,,,,parking,,
transport,parking,39.7513893,116.3077235,,,,parking,,
transport,parking,39.7563038,116.3302088,,,,parking,,
transport,parking,39.9921567,116.1921042,,,,,,
transport,parking,39.7558307,116.3085228,北京石油化工学院（康庄校区）停车场,,,parking,,
transport,parking,39.7551649,116.3064906,,,,parking,,
transport,parking,39.9431671,116.4008981,,,,parking,,
transport,parking,39.9432204,116.4004401,,,,parking,,
transport,parking,39.9813879,116.493695,,,,parking,,
transport,parking,39.9080932,116.3908587,,,,,,
transport,parking,39.9080034,116.3908629,,,,,,
transport,parking,39.8899408,116.3153547,,,,parking,,
transport,parking,39.8919281,116.3178395,地下停车场入口,,,parking,,
transport,parking,39.8899753,116.3148293,,,,parking,,
transport,parking,40.0985179,116.5385565,,,,parking,,
transport,parking,39.9074585,116.2922602,,,,parking_entrance,,
transport,parking,39.9074639,116.2904328,,,,parking_entrance,,
transport,parking,39.9732232,116.4870357,,,,parking,,
transport,parking,40.0012464,116.4665409,,,,parking,,
transport,parking,39.9731259,116.4892571,,,,parking,,
transport,parking,40.0336143,116.3703867,,,,parking,,
transport,parking,39.902082,116.4185971,,,,,,
transport,parking,40.0701638,116.4025003,天通西苑二区5号地库,,,parking,,
transport,parking,40.0612498,116.4065306,,,,parking,,
transport,parking,40.0729528,116.403402,,,,parking,,
transport,parking,40.0563725,116.4111806,,,,parking,,
transport,parking,40.0615589,116.4066427,,,,parking,,
transport,parking,40.0725323,116.404073,,,,parking,,
transport,parking,40.0722899,116.4094374,,,,parking,,
transport,parking,39.9492933,116.4828806,,,,,,
transport,parking,39.9328835,116.4733634,,,,,,
transport,parking,39.9397277,116.4055621,,,,parking,,
transport,parking,40.0810923,116.4056192,天通苑北交通枢纽地下停车场,,,parking,,
transport,parking,39.8339263,116.6133016,,,,parking,,
transport,parking,40.0013462,116.2808591,,,,parking,,
transport,parking,39.9958733,116.2866964,,,,parking,,
transport,parking,40.0098149,116.4700375,,,,parking,,
transport,parking,40.0097226,116.4701126,,,,parking_entrance,,
transport,parking,39.9825728,116.2550479,,,,,,
transport,parking,39.9717824,116.4859364,,,,parking,,
transport,parking,39.9313927,116.4182924,,,,parking,,
transport,parking,40.0703255,116.4538401,P7停车场,,,parking,,
transport,parking,39.8597218,116.2671214,,,,,,
transport,parking,39.9629404,116.3232725,,,,parking,,
transport,parking,39.9637934,116.3268456,,,,parking,,
transport,parking,40.0521815,116.6142347,,,,,,
transport,parking,40.0514832,116.6051141,,,,,,
transport,parking,39.9485639,116.4622222,,,,parking_entrance,,
transport,parking,40.0515436,116.2961485,,,,,,
transport,parking,39.9498048,116.463118,Guangming Hotel,,,parking_entrance,,
transport,parking,39.9477445,116.4446604,,,,parking_entrance,,
transport,parking,39.9477722,116.4443868,,,,parking_entrance,,
transport,parking,39.9492332,116.467706,,,,parking_entrance,,
transport,parking,39.9481557,116.4606705,,,,parking_entrance,,
transport,parking,39.7780389,116.4604318,,,,parking,,
transport,parking,39.779892,116.4655629,,,,parking,,
transport,parking,39.7863209,116.4556897,,,,parking,,
transport,parking,39.7829695,116.4662361,,,,parking,,
transport,parking,39.877159,116.6944944,,,,parking,,
transport,parking,39.8890583,116.6505682,,,,parking_entrance,,
transport,parking,39.8889193,116.651079,,,,parking,,
transport,parking,39.8880123,116.649302,,,,parking_entrance,,
transport,parking,39.8876186,116.6513832,,,,parking,,
transport,parking,39.8879262,116.6494769,,,,parking,,
transport,parking,39.824238,116.2345983,,,,parking,,
transport,parking,39.9250595,116.201064,东区地下车库入口,,,parking,,
transport,parking,40.0270848,116.3066819,,,,parking,,
transport,parking,40.0288435,116.3058506,,,,parking_entrance,,
transport,parking,39.9255054,116.2010581,东区地下停车库出口,,,parking,,
transport,parking,39.9250031,116.2003903,西区地下车库出入口,,,parking,,
transport,parking,39.975328,116.1647146,,,,parking,,
transport,parking,39.778177,116.512531,,,,parking_entrance,,
transport,parking,39.7783975,116.5116379,,,,parking_entrance,,
transport,parking,40.0321618,116.312936,,,,,,
transport,parking,39.9673789,116.3240383,地下车库入口,,,parking_entrance,,
transport,parking,39.9651374,116.3320574,,,,parking,,
transport,parking,39.9644176,116.333334,,,,parking,,
transport,parking,39.9219109,116.2418295,,,,parking,,
transport,parking,39.8954313,116.3128764,,,,,,
transport,parking,39.9258201,116.2041424,国教中心地下停车库出入口,,,parking,,
transport,parking,39.8679195,116.3655137,,,,parking_entrance,,
transport,parking,39.8679114,116.3651936,,,,parking_entrance,,
transport,parking,39.9706874,116.3217417,,,,parking_entrance,,
transport,parking,39.9656146,116.3231333,,,,parking_entrance,,
transport,parking,40.0837449,116.2304954,,,,parking,,
transport,parking,40.0831133,116.2285334,,,,parking,,
transport,parking,40.0823607,116.2312813,,,,parking,,
transport,parking,40.0817132,116.2291583,,,,parking,,
transport,parking,40.0387015,116.4321523,,,,parking_entrance,,
transport,parking,39.9439618,116.502269,,,,,,
transport,parking,40.0032644,116.3793026,,,,parking_entrance,,
transport,parking,40.0036712,116.3792582,,,,parking_entrance,,
transport,parking,39.808153,116.1631047,,,,parking,,
transport,parking,39.8310898,116.3098185,,,,parking_entrance,,
transport,parking,39.8472476,116.3419396,,,,parking_entrance,,
transport,parking,39.951395,116.1185043,,,,parking_entrance,,
transport,parking,40.1005255,116.2678486,,,,parking,,
transport,parking,40.0996018,116.2663431,,,,parking,,
transport,parking,39.8809176,116.6624016,,,,parking_entrance,,
transport,parking,39.8810471,116.66158,,,,parking_entrance,,
transport,parking,39.8819214,116.662036,,,,parking_entrance,,
transport,parking,39.8808138,116.6636889,,,,parking_entrance,,
transport,parking,39.8794612,116.6638402,,,,parking_entrance,,
transport,parking,39.8795315,116.6645573,,,,parking_entrance,,
transport,parking,39.8786572,116.6646914,,,,parking_entrance,,
transport,parking,39.8787509,116.6641644,,,,parking_entrance,,
transport,parking,39.8814985,116.6611634,,,,parking_entrance,,
transport,parking,39.8830396,116.6615505,,,,parking_entrance,,
transport,parking,39.9472469,116.4530209,,,,parking,,
transport,parking,39.852647,116.2824192,,,,parking,,
transport,parking,40.136438,116.1702648,,,,,,
transport,parking,39.8833642,116.2614641,,,,,,
transport,parking,39.7176949,116.2418003,,,,,,
transport,parking,40.0004665,116.2994765,,,,parking,,
transport,parking,40.0001815,116.3001537,,,,parking,,
transport,parking,40.0523827,116.1043834,,,,,,
transport,parking,40.0520426,116.1020498,,,,,,
transport,parking,40.0530336,116.1561371,,,,,,
transport,parking,39.8487822,116.2759993,,,,,,
transport,parking,39.8575709,116.267189,,,,parking,,
transport,parking,39.8572448,116.2727456,,,,parking,,
transport,parking,39.8072152,116.1037283,,,,parking,,
transport,parking,39.8077126,116.1037137,,,,parking,,
transport,parking,39.8095181,116.1036583,,,,parking,,
transport,parking,39.8064006,116.1037403,,,,parking,,
transport,parking,39.8067937,116.1056977,,,,parking,,
transport,parking,39.9884231,116.5069907,,,,parking,,
transport,parking,39.8630942,116.2677121,,,,parking,,
transport,parking,40.0336554,116.4004715,,,,parking,,
transport,parking,40.0322011,116.4003807,,,,parking,,
transport,parking,39.7778591,116.456142,,,,parking,,
transport,parking,39.8411319,116.2789007,,,,,,
transport,parking,39.9297538,116.3133849,,,,parking,,
transport,parking,40.0002803,116.3097265,清华大学车队停车场,,,parking,,
transport,parking,39.8805999,116.2580764,,,,,,
transport,parking,39.9915711,116.3087716,,,,parking_entrance,,
transport,parking,39.9401701,116.5017548,,,,parking_entrance,,
transport,parking,39.883465,116.6301129,,,,parking,,
transport,parking,39.8877708,116.7432706,,,,parking_entrance,,
transport,parking,39.9438196,116.4114028,停车场东门,,,,,
transport,parking,39.9972189,116.2770478,,,,parking,,
transport,parking,39.9752637,116.1661605,,,,parking,,
transport,parking,40.0281347,116.308031,,,,parking,,
transport,parking,40.0128387,116.3110539,圆明园东门停车场,,圆明园东门停车场,parking,,
transport,parking,39.9423231,116.349219,,,,parking,,
transport,parking,39.8562491,116.4395486,,,,parking,,
transport,parking,39.9898778,116.1918714,,,,parking,,
transport,parking,39.9300776,116.4286637,,,,parking,,
transport,parking,40.0069354,116.327807,,,,parking,,
transport,parking,39.9330241,116.4464402,,,,parking,,
transport,parking,39.8968588,116.328532,,,,parking,,
transport,parking,39.8678098,116.3383399,,,,parking,,
transport,parking,40.0794954,116.5851498,2号停车楼,,,parking,,
transport,parking,40.0789747,116.5811153,1号停车场,,,parking,,
transport,parking,40.0526135,116.6081052,,,,parking,,
transport,parking,40.0568649,116.4080172,,,,parking,,
transport,parking,39.8624461,116.1183323,,,,parking,,
transport,parking,39.943864,116.2655852,,,,parking,,
transport,parking,39.8677365,116.268493,丰台体育中心停车场,,,parking,,
transport,parking,39.9596816,116.3152399,,,,parking,,
transport,parking,39.9462125,116.3606448,新街口豁口公交场站,,,parking,,
transport,parking,39.9866457,116.5015406,,,,parking,,
transport,parking,39.9479969,116.1378963,,,,parking,,
transport,parking,39.9040789,116.2353961,,,,parking,,
transport,parking,39.905173,116.4277541,,,,parking,,
transport,parking,39.8275282,116.1934736,,,,parking,,
transport,parking,39.8307475,116.1814835,,,,parking,,
transport,parking,39.830499,116.1920103,,,,parking,,
transport,parking,39.9769698,116.2938508,,,,parking,,
transport,parking,39.7819047,116.5162678,开发区交通服务中心公交场站,,,parking,,
transport,parking,40.0705741,116.5851881,,,,parking,,
transport,parking,40.078998,116.5800417,,,,parking,,
transport,parking,40.0765725,116.5805009,,,,parking,,
transport,parking,39.9477196,116.3669514,,,,parking,,
transport,parking,39.9477762,116.3684214,,,,parking,,
transport,parking,39.9995263,116.3590023,,,,parking,,
transport,parking,39.933262,116.0966112,,,,parking,,
transport,parking,39.9997615,116.2850446,,,,fuel,,
transport,parking,40.0700528,116.3555152,,,,parking,,
transport,parking,39.9482267,116.4002171,,,,,,
transport,parking,39.9478005,116.4228824,,,,parking,,
transport,parking,39.975949,116.3342611,大运村公交场站,,,parking,,
transport,parking,39.9747933,116.3347483,,,,parking,,
transport,parking,39.9844233,116.3120302,,,,parking,,
transport,parking,39.9847638,116.3230174,,,,parking,,
transport,parking,39.94859,116.3726378,,,,parking,,
transport,parking,39.9826596,116.3334944,暂扣交通事故、违章车辆停车场,,,parking,,
transport,parking,39.9804784,116.3340258,,,,parking,,
transport,parking,39.9813956,116.3341375,,,,parking,,
transport,parking,39.9771985,116.3348544,,,,parking,,
transport,parking,39.9768783,116.3351951,,,,parking,,
transport,parking,39.9747839,116.334359,,,,parking,,
transport,parking,39.8511249,116.3956592,,,,parking,,
transport,parking,40.0834903,116.3215517,回龙观公交保养场,,,,,
transport,parking,40.0978465,116.3723414,,,,parking,,
transport,parking,40.0171456,116.3105936,,,,parking,,
transport,parking,39.9995993,116.2851518,,,,,,
transport,parking,39.9935456,116.3314588,,,,parking,,
transport,parking,40.0043769,116.2671907,,,,parking,,
transport,parking,40.0018766,116.2692221,,,,parking,,
transport,parking,40.0014717,116.2684852,,,,parking,,
transport,parking,39.8711151,116.4502629,,,,parking,,
transport,parking,39.8987454,116.4127401,,,,bus_station,,
transport,parking,39.9594031,116.3414473,,,,parking,,
transport,parking,40.0867783,116.6435234,,,,parking,,
transport,parking,40.0870613,116.6432653,,,,parking,,
transport,parking,39.9367479,116.3226983,,,,parking,,
transport,parking,39.9501991,116.4009304,,,,,,
transport,parking,39.8689964,116.3771475,永定门长途汽车站,,,parking,,
transport,parking,39.8688371,116.3767086,,,,parking,,
transport,parking,39.9034189,116.4246664,,,,parking,,
transport,parking,39.8614298,116.5319566,,,,parking,,
transport,parking,39.973001,116.2870324,,,,parking,,
transport,parking,39.9483783,116.5253246,,,,parking,,
transport,parking,39.9257719,116.179631,,,,parking,,
transport,parking,40.0643933,116.0993152,鹫峰门区北侧停车场,,,parking,,
transport,parking,39.9231945,116.3508718,,,,parking,,
transport,parking,39.9225625,116.3489658,,,,parking,,
transport,parking,39.8657088,116.371322,,,,parking,,
transport,parking,39.9143097,116.4517468,,,,parking,,
transport,parking,39.9153239,116.450851,,,,parking,,
transport,parking,39.9136712,116.4538648,,,,parking,,
transport,parking,39.7820824,116.3238248,,,,parking,,
transport,parking,39.9222245,116.196819,Sam店停车场,,,parking,,
transport,parking,40.1103129,116.3066376,,,,parking,,
transport,parking,40.1277142,116.4758792,,,,parking,,
transport,parking,40.1278504,116.4782927,,,,parking,,
transport,parking,39.999234,116.3306185,,,,parking,,
transport,parking,40.0170493,116.2605064,,,,parking,,
transport,parking,40.0505002,116.1308309,,,,parking,,
transport,parking,40.1031834,116.0915177,,,,parking,,
transport,parking,39.8959232,116.3111178,,,,parking,,
transport,parking,39.8352483,116.2467552,,,,parking,,
transport,parking,39.8967012,116.3456634,,,,parking,,
transport,parking,39.896564,116.3442619,,,,parking,,
transport,parking,39.8969899,116.3454347,,,,parking,,
transport,parking,39.896561,116.3441704,,,,parking,,
transport,parking,39.9836248,116.3078962,鼎好电子大厦,,,,,computer
transport,parking,39.9962919,116.3811979,,,,parking,,
transport,parking,40.0280755,116.3424982,,,,parking,,
transport,parking,40.0636257,116.099776,管理处东侧停车场,,,parking,,
transport,parking,40.0519972,116.1006257,大觉寺停车场,,,parking,,
transport,parking,40.0638658,116.094733,鹫峰园内停车场,,,parking,,
transport,parking,40.0641606,116.094603,鹫峰园内停车场,,,parking,,
transport,parking,39.86485,116.3790466,,,,parking,,
transport,parking,39.9405485,116.456739,,,,parking,,
transport,parking,39.8221958,116.4586634,,,,parking,,
transport,parking,39.8665611,116.3379725,,,,parking,,
transport,parking,39.8683626,116.3451405,北京公交集团大观园场站,,,parking,,
transport,parking,39.969732,116.3155086,,,,parking,,
transport,parking,40.0055278,116.3478206,,,,parking,,
transport,parking,40.0070313,116.3467386,,,,parking,,
transport,parking,40.0081174,116.3467606,,,,parking,,
transport,parking,39.948086,116.4195953,,,,parking,,
transport,parking,39.9441893,116.4341872,,,,parking,,
transport,parking,39.9047347,116.4707894,,,,parking,,
transport,parking,39.9035692,116.4834482,,,,parking,,
transport,parking,39.9479394,116.2391278,,,,parking,,
transport,parking,40.0810767,116.3154234,,,,parking,,
transport,parking,40.0233641,116.6223554,,,,parking,,
transport,parking,39.9137594,116.4837015,,,,parking,,
transport,parking,39.9345357,116.3199917,,,,parking,,
transport,parking,39.8453111,116.4600444,,,,parking,,
transport,parking,39.9234445,116.1689019,,,,parking,,
transport,parking,39.8622516,116.4925251,,,,parking,,
transport,parking,40.0003112,116.4472185,,,,parking,,
transport,parking,40.116688,116.1450641,,,,parking,,
transport,parking,40.0363326,116.3280789,,,,parking,,
transport,parking,40.0514942,116.3042658,,,,parking,,
transport,parking,39.9668916,116.2470181,,,,parking,,
transport,parking,39.9815312,116.3743588,,,,parking,,
transport,parking,39.9822909,116.3747661,,,,parking,,
transport,parking,39.8664626,116.4500752,,,,parking,,
transport,parking,39.7911537,116.3963659,,,,parking,,
transport,parking,39.9439327,116.4106511,,,,parking,,
transport,parking,39.989916,116.2752685,,,,parking,,
transport,parking,40.0036334,116.0983927,,,,parking,,
transport,parking,39.9370311,116.346711,西直门公交场站,,,parking,,
transport,parking,39.9675938,116.4188556,,,,parking,,
transport,parking,39.9980492,116.1877689,玉皇顶停车场,,,parking,,
transport,parking,39.9467431,116.4180261,,,,parking,,
transport,parking,39.8660378,116.6055305,,,,parking,,
transport,parking,39.8616448,116.450801,十里河天娇文化市场停车场,,,parking,,
transport,parking,39.8647931,116.3081111,,,,parking,,
transport,parking,39.8652665,116.3085157,,,,parking,,
transport,parking,39.8663392,116.3036548,,,,parking,,
transport,parking,39.8665748,116.3073436,,,,parking,,
transport,parking,39.8699132,116.3095096,,,,parking,,
transport,parking,39.8571917,116.3917784,,,,parking,,
transport,parking,39.9459452,116.3334828,,,,parking,,
transport,parking,39.9453491,116.3317555,,,,parking,,
transport,parking,40.0102061,116.2689509,,,,parking,,
transport,parking,40.0106341,116.2702803,,,,parking,,
transport,parking,40.0099385,116.2683761,,,,parking,,
transport,parking,40.0109487,116.2717389,,,,parking,,
transport,parking,39.9780244,116.3293965,,,,parking,,
transport,parking,39.9778587,116.3293305,,,,parking,,
transport,parking,39.986904,116.4163201,,,,parking,,
transport,parking,40.0383063,116.4551231,,,,parking,,
transport,parking,39.9316019,116.2747235,,,,,,
transport,parking,40.0382603,116.2849778,,,,parking,,
transport,parking,40.0391646,116.284685,,,,parking,,
transport,parking,39.9367203,116.3110342,,,,parking,,
transport,parking,40.0611786,116.4093759,,,,parking,,
transport,parking,39.9661327,116.3322916,,,,parking,,
transport,parking,39.9660793,116.3283981,,,,parking,,
transport,parking,40.1465196,116.192907,,,,parking,,
transport,parking,40.1283904,116.2186022,,,,parking,,
transport,parking,39.9064002,116.4554078,,,,parking,,
transport,parking,39.8853395,116.6514395,,,,parking,,
transport,parking,39.8865414,116.6481672,,,,parking,,
transport,parking,39.8870518,116.6486393,,,,parking,,
transport,parking,39.8634592,116.389005,,,,parking,,
transport,parking,39.8983055,116.3782295,,,,parking,,
transport,parking,39.9844305,116.4650092,,,,parking,,
transport,parking,39.9850099,116.4662534,,,,parking,,
transport,parking,39.984847,116.466275,,,,parking,,
transport,parking,39.9847006,116.4662873,,,,parking,,
transport,parking,39.9845566,116.4662996,,,,parking,,
transport,parking,39.8915825,116.6347773,,,,parking,,
transport,parking,39.992222,116.2116051,,,,parking,,
transport,parking,39.9908949,116.2149012,,,,parking,,
transport,parking,39.9934491,116.2107733,,,,parking,,
transport,parking,39.9904123,116.2095408,,,,parking,,
transport,parking,39.9916897,116.1929351,#8 Parking Lot 停车场,,,parking,,
transport,parking,39.9914295,116.1918686,#9 Parking Lot 停车场,,,parking,,
transport,parking,40.07447,116.3127262,,,,parking,,
transport,parking,40.0789497,116.305599,,,,parking,,
transport,parking,40.0026226,116.3256513,,,,parking,,
transport,parking,40.0020437,116.3126339,,,,parking,,
transport,parking,40.0022577,116.311665,,,,parking,,
transport,parking,39.9970244,116.3179216,,,,parking,,
transport,parking,39.9949361,116.3270116,,,,parking,,
transport,parking,40.0013758,116.3148809,,,,parking,,
transport,parking,39.998976,116.3157609,,,,parking,,
transport,parking,40.0010464,116.3121852,,,,parking,,
transport,parking,40.0275416,116.2713106,,,,parking,,
transport,parking,40.0118275,116.2657055,,,,parking,,
transport,parking,39.9946631,116.3277515,,,,parking,,
transport,parking,39.9940406,116.326309,,,,parking,,
transport,parking,39.9945599,116.3279896,,,,parking,,
transport,parking,39.9923732,116.3230057,,,,parking,,
transport,parking,39.8741891,116.4502072,,,,parking,,
transport,parking,39.9898213,116.3936746,,,,parking,,
transport,parking,39.9750725,116.3596578,,,,parking,,
transport,parking,39.9226276,116.3018415,,,,parking,,
transport,parking,39.9456126,116.4784258,,,,parking,,
transport,parking,39.9448719,116.4796202,,,,parking,,
transport,parking,39.9362572,116.4781102,,,,parking,,
transport,parking,39.9474484,116.4822006,朝阳公园东2门,,,parking,,
transport,parking,39.9445737,116.4821121,东4门,,,parking,,
transport,parking,39.9362572,116.4789122,,,,parking,,
transport,parking,39.9341862,116.4794941,,,,parking,,
transport,parking,39.9448245,116.4768496,,,,parking,,
transport,parking,39.9388908,116.4821285,东7门,,,parking,,
transport,parking,39.9536682,116.4745939,北2门,,,parking,,
transport,parking,39.9418142,116.4741089,,,,parking,,
transport,parking,39.9351118,116.4690263,,,,parking,,
transport,parking,39.9328183,116.4727261,南门,,,parking,,
transport,parking,39.9470042,116.4704568,西4门,West 4 Gate Parking,,parking,,
transport,parking,39.9411623,116.4823584,东6门,,,parking,,
transport,parking,39.9328617,116.4767665,,,,parking,,
transport,parking,39.9397514,116.480795,,,,parking,,
transport,parking,39.9377361,116.4690174,,,,parking,,
transport,parking,39.9358973,116.4694118,,,,parking,,
transport,parking,39.9360002,116.4694521,,,,parking,,
transport,parking,39.9365822,116.4691839,,,,parking,,
transport,parking,39.9358973,116.470651,,,,parking,,
transport,parking,39.9365705,116.4692954,,,,parking,,
transport,parking,39.9367364,116.4702433,,,,parking,,
transport,parking,39.9363313,116.4791188,,,,parking,,
transport,parking,39.9377277,116.4691141,,,,parking,,
transport,parking,39.941294,116.4727141,西3门,,,parking,,
transport,parking,39.9441274,116.4795506,,,,parking,,
transport,parking,40.0435546,116.4051353,,,,parking,,
transport,parking,39.9434057,116.4795103,,,,parking,,
transport,parking,39.9481959,116.4659088,,,,parking,,
transport,parking,39.947031,116.4623865,,,,parking,,
transport,parking,40.0239239,116.3686667,,,,parking,,
transport,parking,40.030786,116.3998556,,,,parking,,
transport,parking,40.0231399,116.3930803,,,,parking,,
transport,parking,40.0260291,116.4018754,,,,parking,,
transport,parking,40.0152861,116.4113125,,,,parking,,
transport,parking,39.9343119,116.4675025,,,,parking,,
transport,parking,39.9521324,116.4694252,,,,parking,,
transport,parking,39.9372658,116.4565754,,,,parking,,
transport,parking,39.9387008,116.4563686,,,,parking,,
transport,parking,39.951236,116.4666813,,,,parking,,
transport,parking,39.9508742,116.4656853,,,,parking,,
transport,parking,40.0564198,116.4079517,,,,parking,,
transport,parking,39.9300202,116.4658634,停车场,,,parking,,
transport,parking,39.9369022,116.3234504,,,,parking,,
transport,parking,39.910671,116.3828357,,,,parking,,
transport,parking,39.8407221,116.400483,,,,parking,,
transport,parking,39.9995877,116.3799267,,,,parking,,
transport,parking,39.9045138,116.3040649,,,,parking,,
transport,parking,39.7764125,116.4286637,,,,parking,,
transport,parking,40.0609852,116.4052451,,,,parking,,
transport,parking,40.0648797,116.4221824,,,,parking,,
transport,parking,39.8043011,116.4730244,,,,parking,,
transport,parking,39.7939389,116.4986531,,,,parking,,
transport,parking,39.7996914,116.4963941,,,,parking,,
transport,parking,39.7940764,116.4815744,,,,parking,,
transport,parking,39.7989248,116.4840765,,,,parking,,
transport,parking,39.802049,116.4887798,,,,parking,,
transport,parking,39.9818976,116.3059845,,,,parking,,
transport,parking,40.0961134,116.2815187,,,,parking,,
transport,parking,39.9281523,116.1876115,,,,parking,,
transport,parking,39.7945606,116.4699333,,,,parking,,
transport,parking,39.7633086,116.4927038,公交场站,,,parking,,
transport,parking,39.8064757,116.4997472,,,,parking,,
transport,parking,39.7717501,116.5354829,公交场站,,,parking,,
transport,parking,39.7594749,116.4968677,公交场站,,,parking,,
transport,parking,39.8955957,116.2239039,,,,parking,,
transport,parking,39.8696203,116.0805196,,,,parking,,
transport,parking,39.8705689,116.080482,,,,parking,,
transport,parking,39.9209265,116.3474423,,,,parking,,
transport,parking,39.8609482,116.458111,,,,parking,,
transport,parking,39.8499412,116.4782867,,,,parking,,
transport,parking,40.0934692,116.2793955,,,,parking,,
transport,parking,40.0698443,116.3160025,,,,parking,,
transport,parking,40.0698045,116.3175256,,,,parking,,
transport,parking,40.0698555,116.3150326,,,,parking,,
transport,parking,39.7779277,116.4523709,,,,parking,,
transport,parking,40.0811502,116.3914667,,,,parking,,
transport,parking,40.0764916,116.4311203,,,,parking,,
transport,parking,40.06116,116.3777643,,,,parking,,
transport,parking,39.9085308,116.5933145,,,,parking,,
transport,parking,40.0090508,116.3604323,公交场站,,,parking,,
transport,parking,39.8906556,116.6832291,,,,parking,,
transport,parking,39.9855028,116.2574086,,,,parking,,
transport,parking,39.7970044,116.4969032,,,,parking,,
transport,parking,40.0167392,116.5553304,,,,parking,,
transport,parking,39.9885286,116.461435,,,,parking,,
transport,parking,40.0170533,116.3117415,,,,parking,,
transport,parking,39.935195,116.4332054,,,,parking,,
transport,parking,39.9888667,116.3790627,,,,parking,,
transport,parking,39.9887082,116.3772321,,,,parking,,
transport,parking,39.9876897,116.3737055,,,,parking,,
transport,parking,39.9897925,116.3717691,,,,parking,,
transport,parking,39.9897807,116.3727166,,,,parking,,
transport,parking,39.9870578,116.3759821,,,,parking,,
transport,parking,39.9843745,116.3805984,,,,parking,,
transport,parking,39.990578,116.3933666,,,,parking,,
transport,parking,39.9892814,116.3963376,,,,parking,,
transport,parking,39.9763443,116.4030574,,,,parking,,
transport,parking,39.987601,116.3683217,,,,parking,,
transport,parking,39.9550256,116.453556,,,,parking,,
transport,parking,40.035544,116.3967641,,,,parking,,
transport,parking,39.8532161,116.1031024,,,,parking,,
transport,parking,39.8538482,116.1025131,,,,parking,,
transport,parking,39.8661921,116.417014,,,,parking,,
transport,parking,39.8521913,116.4780488,,,,parking,,
transport,parking,39.7529574,116.5270697,,,,parking,,
transport,parking,39.764097,116.5046871,,,,parking,,
transport,parking,39.7647431,116.5049839,,,,parking,,
transport,parking,39.8676665,116.4246833,,,,parking,,
transport,parking,39.7466199,116.5003871,,,,parking,,
transport,parking,39.7616171,116.5725175,,,,parking,,
transport,parking,39.8041944,116.5052985,,,,parking,,
transport,parking,39.9767046,116.3600112,,,,parking,,
transport,parking,39.8634993,116.4213648,,,,parking,,
transport,parking,39.9089583,116.4024889,,,,parking,,
transport,parking,39.7557336,116.5244549,公交场站,,,parking,,
transport,parking,39.9478383,116.4561308,,,,parking,,
transport,parking,39.9786349,116.4572248,,,,parking,,
transport,parking,39.9797898,116.4587343,,,,parking,,
transport,parking,39.9791139,116.4576569,,,,parking,,
transport,parking,39.8075502,116.4972298,,,,parking,,
transport,parking,39.7628288,116.4967152,,,,parking,,
transport,parking,40.0225109,116.4003439,,,,parking,,
transport,parking,39.9370381,116.4090547,,,,parking,,
transport,parking,39.9987483,116.334066,,,,parking,,
transport,parking,39.9977309,116.3340648,,,,parking,,
transport,parking,39.999003,116.3445898,,,,parking,,
transport,parking,40.0200835,116.3936009,森林公园北门,,,parking,,
transport,parking,40.020108,116.4214054,,,,parking,,
transport,parking,39.9995899,116.4007115,,,,parking,,
transport,parking,40.0251772,116.416666,,,,parking,,
transport,parking,40.0077873,116.411751,,,,parking,,
transport,parking,39.9946269,116.344957,,,,parking,,
transport,parking,40.0306325,116.5208674,,,,parking,,
transport,parking,40.0650069,116.5513393,,,,parking,,
transport,parking,40.0648398,116.5514692,,,,parking,,
transport,parking,39.9615053,116.4354136,,,,parking,,
